history_id,tax_year,taxing_district_code,county_code,district_name,levy_short,locally_assessed_value,levy_rate,district_levy,highest_prior_levy,new_construction_assessed_value,prior_year_levy_rate,prior_year_state_assessed_property,two_years_prior_state_assessed_property,two_years_prior_annexation_assessed_value,two_years_prior_annex_tax_due,two_years_prior_refund_tax_due,maximum_allowable_levy_101_calc,levy_name_canonical,entity_key,mcag,reporting_status,parent_mcag,sao_legal_name,review_needed,agency_common_name,agency_type,source_file
2023:290432010,2023,290432010,29,Mount Vernon #320 Enrichment,SD32001,6667348966,2.24437,14964010,0,0,0,0,0,0,0,0,0,Mt. Vernon SD #320 General,MOUNTVERNON_SD,2020,reports_independently,,Mount Vernon School District No. 320,false,Mount Vernon Schools,school,All_County_Levy_Detail_2023.xlsx
2023:290432020,2023,290432020,29,Mount Vernon #320 Tech,SD32002,6667648966,0.77649999999999997,5177433,0,0,0,0,0,0,0,0,0,Mt. Vernon SD #320 Technology,MOUNTVERNON_SD,2020,sub_levy,2020,Mount Vernon School District No. 320,false,Mount Vernon Schools,school,All_County_Levy_Detail_2023.xlsx
2023:290432030,2023,290432030,29,Mount Vernon #320 Bond,SD32020,6667348966,1.05139,7010012,0,0,0,0,0,0,0,0,0,Mt. Vernon SD #320 Debt Service,MOUNTVERNON_SD,2020,sub_levy,2020,Mount Vernon School District No. 320,false,Mount Vernon Schools,school,All_County_Levy_Detail_2023.xlsx
2023:290433010,2023,290433010,29,Darrington #330 Enrichment,SD33001,44222847,1.29959,57471,0,0,0,0,0,0,0,0,0,Darrington SD #330 General,DARRINGTON_SD,2037,reports_independently,,Darrington School District No. 330,false,Darrington Schools,school,All_County_Levy_Detail_2023.xlsx
2023:290433020,2023,290433020,29,Darrington #330 Tech,SD33002,44222847,0.45854,20278,0,0,0,0,0,0,0,0,0,Darrington SD #330 Transportation,DARRINGTON_SD,2037,sub_levy,2037,Darrington School District No. 330,false,Darrington Schools,school,All_County_Levy_Detail_2023.xlsx
2023:290500000,2023,290500000,29,La Conner Library Dist #1,LIBLAC,900897624,0.32179000000000002,289896,285049.81,5413100,0.38456000000000001,21876650,20104820,0,0,0,290663,Library District #1 La Conner,LACONNER_LIB,0454,reports_independently,,La Conner Rural Partial County Library District,false,La Conner Library,library,All_County_Levy_Detail_2023.xlsx
2023:290500200,2023,290500200,29,Darrington Rural Library Dist,LIBDAR,44362827,0.26052999999999998,11558,11267.58,125900,0.31207000000000001,3410047,2967082,0,0,0,11558,Darrington Rural Library,DARRINGTON_LIB,1143,reports_independently,,Darrington Rural Partial County Library District,false,Darrington Library,library,All_County_Levy_Detail_2023.xlsx
2023:290500300,2023,290500300,29,Upper Skagit Library Dist,LIBUSP,978309509,0.31724999999999998,310368,306524.11,5239600,0.38357999999999998,116026724,123314338,0,0,231,311830,Upper Skagit Library,UPPER_SKAGIT_LIB,2922,reports_independently,,Upper Rural Skagit Library District,false,Upper Skagit Library,library,All_County_Levy_Detail_2023.xlsx
2023:290500400,2023,290500400,29,Central Skagit Rural Library Dist,LIBCEN,3644423475,0.25629000000000002,934035,916610.99,26771500,0.30847000000000002,86281595,87437817,0,0,0,934035,Central Skagit Rural Library,CENTRAL_SKAGIT_LIB,3101,reports_independently,,Central Skagit Rural Partial - County Library District,false,Central Skagit Library,library,All_County_Levy_Detail_2023.xlsx
2023:290600140,2023,290600140,29,Hospital Dist #1 Bond,H0121,8371797333,0.61363000000000001,5137155,0,0,0,0,0,0,0,0,0,Hospital #1 2004 GO Bond,HOSP1,1487,reports_independently,,Skagit County Public Hospital District No. 1,false,Skagit Regional Health,hospital,All_County_Levy_Detail_2023.xlsx
2023:290600200,2023,290600200,29,Hospital Dist #2,H0227,9009388208,0.36959999999999998,3329883,3257203.3,87980688,0.42449999999999999,60165426,58868247,0,0,2209,3329883,Hospital Dist #2 1996 LTGO,HOSP2,1488,reports_independently,,Skagit County Public Hospital District No. 2,false,Island Health,hospital,All_County_Levy_Detail_2023.xlsx
2023:290600240,2023,290600240,29,Hospital Dist #2 Bond,H0224,8942590993,0.29226000000000002,2613538,0,0,0,0,0,0,0,0,0,Hospital Dist #2 2012 UTGO,HOSP2,1488,sub_levy,1488,Skagit County Public Hospital District No. 2,false,Island Health,hospital,All_County_Levy_Detail_2023.xlsx
2023:290630400,2023,290630400,29,Hospital Dist #304,H30408,11375446926,0.10091,1147936,1143798.43,137160560,0.11774999999999999,418248400,364036322,0,0,0,1177770,Hospital #304 Annual Tax Levy,HOSP304,1489,reports_independently,,Skagit County Public Hospital District No. 304,false,United General District 304,hospital,All_County_Levy_Detail_2023.xlsx
2023:290700100,2023,290700100,29,Fire Dist #1,F0101,110640397,0.48091,53208,52505.41,0,0.56903999999999999,2110397,1798668,0,0,0,53208,Fire District 1,FIRE1,1281,reports_independently,,Skagit County Fire Protection District No. 1,false,Fire District 1,fire,All_County_Levy_Detail_2023.xlsx
2023:290700200,2023,290700200,29,Fire Dist #2,F0201,921045897,0.60985,561701,554421.29,2440400,0.71350000000000002,78461503,80628675,0,0,0,561707,Fire District 2,FIRE2,1282,reports_independently,,Skagit County Fire Protection District No. 2,false,Fire District 2,fire,All_County_Levy_Detail_2023.xlsx
2023:290700300,2023,290700300,29,Fire Dist #3,F0301,1067680863,0.79,843468,0,0,0,0,0,0,0,0,0,Fire District 3,FIRE3,1283,reports_independently,,Skagit County Fire Protection District No. 3,false,Fire District 3,fire,All_County_Levy_Detail_2023.xlsx
2023:290700400,2023,290700400,29,Fire Dist #4,F0401,614483917,0.57550000000000001,353637,344089.2,8504800,0.68977999999999995,22762012,22413801,0,0,0,353637,Fire District 4,FIRE4,1284,reports_independently,,Skagit County Fire Protection District No. 4,false,Fire District 4,fire,All_County_Levy_Detail_2023.xlsx
2023:290700500,2023,290700500,29,Fire Dist #5,F0501,1027237841,0.37857000000000002,388879,381418.02,5500200,0.47051999999999999,37725211,34219605,0,0,857,390327,Fire District 5,FIRE5,1285,reports_independently,,Skagit County Fire Protection District No. 5,false,Fire District 5,fire,All_County_Levy_Detail_2023.xlsx
2023:290700600,2023,290700600,29,Fire Dist #6,F0601,1255853757,0.68916999999999995,865491,851869.15,6434600,0.79315000000000002,24922053,23127293,0,0,0,866915,Fire District 6,FIRE6,1286,reports_independently,,Skagit County Fire Protection District No. 6,false,Fire District 6,fire,All_County_Levy_Detail_2023.xlsx
2023:290700700,2023,290700700,29,Fire Dist #7,F0701,414701957,0.36995,153421,150638.59,2232900,0.46806999999999999,1032277,1021265,0,0,225,153421,Fire District 7 (Lake Cavanaugh),FIRE7,0366,reports_independently,,Skagit County Fire Protection District No. 7,false,Fire District 7 (Lake Cavanaugh),fire,All_County_Levy_Detail_2023.xlsx
2023:290700800,2023,290700800,29,Fire Dist #8,F0801,1634781774,0.92545999999999995,1512923,1459555.21,8902800,1.07622,47403159,49145292,0,0,0,1512923,Fire District 8,FIRE8,1287,reports_independently,,Skagit County Fire Protection District No. 8,false,Fire District 8,fire,All_County_Levy_Detail_2023.xlsx
2023:290700900,2023,290700900,29,Fire Dist #9,F0901,859079675,0.39474999999999999,339118,333477.90000000002,4741200,0.48632999999999998,10915685,11348069,0,0,0,339118,Fire District 9 (Big Lake),FIRE9,1288,reports_independently,,Skagit County Fire Protection District No. 9,false,Fire District 9 (Big Lake),fire,All_County_Levy_Detail_2023.xlsx
2023:290700940,2023,290700940,29,Fire Dist #9 Bond,F0920,851406199,0.22411,190810,0,0,0,0,0,0,0,0,0,Fire District 9 Bond,FIRE9,1288,sub_levy,1288,Skagit County Fire Protection District No. 9,false,Fire District 9 (Big Lake),fire,All_County_Levy_Detail_2023.xlsx
2023:290701000,2023,290701000,29,Fire Dist #10,F1001,588349796,0.73204999999999998,430700,413335.06,6327500,0.79474999999999996,5483561,5431024,0,0,1141,431947,Fire District 10,FIRE10,2571,reports_independently,,Skagit County Fire Protection District No. 10,false,Fire District 10,fire,All_County_Levy_Detail_2023.xlsx
2023:290701100,2023,290701100,29,Fire Dist #11,F1101,1545667283,0.42531000000000002,657388,648096.48,5048000,0.50807000000000002,6451983,6342281,0,0,190,657388,Fire District 11 (Mt. Erie),FIRE11,2572,reports_independently,,Skagit County Fire Protection District No. 11,false,Fire District 11 (Mt. Erie),fire,All_County_Levy_Detail_2023.xlsx
2023:290701200,2023,290701200,29,Fire Dist #12,F1201,474784770,0.42011999999999999,199467,194114.81,7015490,0.48624000000000001,4952413,5032256,0,0,0,199467,Fire District 12,FIRE12,2573,reports_independently,,Skagit County Fire Protection District No. 12,false,Fire District 12,fire,All_County_Levy_Detail_2023.xlsx
2023:290701300,2023,290701300,29,Fire Dist #13,F1301,831107257,0.63641999999999999,528936,520811.74,2221000,0.74519000000000002,35493562,33801011,0,0,0,528936,Fire District 13,FIRE13,2574,reports_independently,,Skagit County Fire District No. 13,false,Fire District 13,fire,All_County_Levy_Detail_2023.xlsx
2023:290701400,2023,290701400,29,Fire Dist #14,F1401,761981074,0.81884000000000001,623941,594371.53,10481300,0.91498999999999997,26275215,23927787,0,0,0,623941,Fire District 14,FIRE14,2204,reports_independently,,Skagit County Fire Protection District No. 14,false,Fire District 14,fire,All_County_Levy_Detail_2023.xlsx
2023:290701500,2023,290701500,29,Fire Dist #15,F1501,121284976,0.64576,78321,76784.479999999996,926600,0.82913000000000003,4756743,5190159,0,0,0,78321,Fire District 15 (Lake McMurray),FIRE15,2576,reports_independently,,Skagit County Fire Protection District No. 15,false,Fire District 15 (Lake McMurray),fire,All_County_Levy_Detail_2023.xlsx
2023:290701600,2023,290701600,29,Fire Dist #16,F1601,107016313,0.52581999999999995,56271,55424.800000000003,461800,0.63205,838413,863112,0,0,0,56271,Fire District 16,FIRE16,2205,reports_independently,,Skagit County Fire Protection District No. 16,false,Fire District 16,fire,All_County_Levy_Detail_2023.xlsx
2023:290701640,2023,290701640,29,Fire Dist #16 Bond,F1620,105327263,0.17013,17920,0,0,0,0,0,0,0,0,0,Fire District 16 Bond,FIRE16,2205,sub_levy,2205,Skagit County Fire Protection District No. 16,false,Fire District 16,fire,All_County_Levy_Detail_2023.xlsx
2023:290701700,2023,290701700,29,Fire Dist #17,F1701,574518492,0.30867,177334,174569.27,1334400,0.39829999999999999,3645352,3520221,0,0,438,177334,Fire District 17,FIRE17,2578,reports_independently,,Skagit County Fire Protection District No. 17,false,Fire District 17,fire,All_County_Levy_Detail_2023.xlsx
2023:290701900,2023,290701900,29,Fire Dist #19,F1901,193024088,0.34429999999999999,66459,65276.76,906400,0.43578,3023073,2713338,0,0,0,66460,Fire District 19,FIRE19,2580,reports_independently,,Skagit County Fire Protection District No. 19,false,Fire District 19,fire,All_County_Levy_Detail_2023.xlsx
2023:290702400,2023,290702400,29,Fire Dist #24,F2401,38234894,0.74985000000000002,28671,0,0,0,0,0,0,0,0,0,Fire District 24,FIRE24,,needs_review,,UNKNOWN - verify vs SCRFA merger,true,,,All_County_Levy_Detail_2023.xlsx
2023:290900180,2023,290900180,29,Port Dist #1 Anacortes,P0108,10271663828,0.16830000000000001,1728746,1693637.54,92159188,0.19467999999999999,137522140,139790939,0,0,231,1728746,Port 1 Anacortes,PORT_ANACORTES,1756,reports_independently,,Port of Anacortes,false,Port of Anacortes,port,All_County_Levy_Detail_2023.xlsx
2023:290900280,2023,290900280,29,Port Dist #2 Skagit County,P0201,17774478175,0.14391999999999999,2558096,2505367.8199999998,185410050,0.15160000000000001,494946709,485541196,0,0,0,2559956,Port 2 Skagit General Fund,PORT_SKAGIT,1757,reports_independently,,Port of Skagit County,false,Port of Skagit County,port,All_County_Levy_Detail_2023.xlsx
2023:291200180,2023,291200180,29,Medic 1 EMS,COMD1,30006650984,0.31598999999999999,9481826,9283908.1699999999,277443338,0.36931999999999998,632271110,625191408,0,0,0,9481826,Medic I Services,MEDIC1,2834,reports_independently,,Skagit County Emergency Medical Services Commission,false,Skagit County Medic 1,ems,All_County_Levy_Detail_2023.xlsx
2023:291202480,2023,291202480,29,EMS Fire District #24,F24EMS,39491019,0.27311000000000002,10785,0,0,0,0,0,0,0,0,0,Fire District 24 EMS Levy,FIRE24_EMS,,needs_review,,UNKNOWN - verify vs SCRFA merger,true,,,All_County_Levy_Detail_2023.xlsx
2023:291300100,2023,291300100,29,Park & Rec-Fidalgo,FIDPK,8339431942,9.9849999999999994E-2,832708,814055.34,85965488,0.1138,55987300,54968860,0,0,613,832708,Fidalgo Park & Recreation District,FIDALGO_POOL,,needs_review,,UNKNOWN - verify MCAG,true,,,All_County_Levy_Detail_2023.xlsx
2023:291400100,2023,291400100,29,Cemetery Dist #1,CEM1,958688276,4.5229999999999999E-2,43361,42631.68,6780900,5.3990000000000003E-2,22072837,19184643,0,0,0,43580,Cemetery District 1,CEM1,0059,reports_independently,,Skagit County Cemetery District No. 1,false,Cemetery District 1,cemetery,All_County_Levy_Detail_2023.xlsx
2023:291400200,2023,291400200,29,Cemetery Dist #2,CEM2,2785462162,5.3330000000000002E-2,148542,259972.85,15168200,5.7230000000000003E-2,27829162,26921363,0,0,0,260893,Cemetery District 2 (Fern Hill),CEM2,0060,reports_independently,,Skagit County Cemetery District No. 2,false,Cemetery District 2 (Fern Hill),cemetery,All_County_Levy_Detail_2023.xlsx
2023:291400300,2023,291400300,29,Cemetery Dist #3,CEM3,605785292,2.852E-2,17277,17299.400000000001,1743300,3.6569999999999998E-2,3645352,3520221,0,0,0,17541,Cemetery District 3 (Edens),CEM3,0061,reports_independently,,Skagit County Cemetery District No. 3,false,Cemetery District 3 (Edens),cemetery,All_County_Levy_Detail_2023.xlsx
2023:291400400,2023,291400400,29,Cemetery Dist #4,CEM4,1176004699,2.359E-2,27745,27182.880000000001,8402400,2.878E-2,39125994,35446944,0,0,0,27802,Cemetery District 4,CEM4,2470,reports_independently,,Skagit County Cemetery District No. 4,false,Cemetery District 4,cemetery,All_County_Levy_Detail_2023.xlsx
2023:291400500,2023,291400500,29,Cemetery Dist #5,CEM5,978067355,1.5339999999999999E-2,15000,34857.870000000003,5239600,1.8870000000000001E-2,115929570,123245195,0,0,0,35305,Cemetery District 5 (Forest Park),CEM5,0287,reports_independently,,Skagit County Cemetery District No. 5,false,Cemetery District 5 (Forest Park),cemetery,All_County_Levy_Detail_2023.xlsx
2023:291400600,2023,291400600,29,Cemetery Dist #6,CEM6,396141699,3.6540000000000003E-2,14476,14233.5,2274200,4.3880000000000002E-2,8329524,8369449,0,0,0,14476,Cemetery District 6,CEM6,2894,reports_independently,,Skagit County Cemetery District No. 6,false,Cemetery District 6,cemetery,All_County_Levy_Detail_2023.xlsx
2023:291900290,2023,291900290,29,Port Dist #2 IDD,P0209,19744478175,0.32138,6345496,0,0,0,0,0,0,0,0,0,Port 2 Skagit IDD,PORT_SKAGIT,1757,sub_levy,1757,Port of Skagit County,false,Port of Skagit County,port,All_County_Levy_Detail_2023.xlsx
2024:290000000,2024,290000000,29,State School Part 1,STSCH,31960450162,1.4974499999999999,47859294,0,0,0,0,0,0,0,0,0,State School Fund,WA_STATE_SCHOOL_1,,state_levy,,WA Dept of Revenue,false,,,All_County_Levy_Detail_2024.xlsx
2024:290000200,2024,290000200,29,State School Part 2,STSCH2,31637737608,0.80373000000000006,25428148,0,0,0,0,0,0,0,0,0,State Levy School Part 2,WA_STATE_SCHOOL_2,,state_levy,,WA Dept of Revenue,false,,,All_County_Levy_Detail_2024.xlsx
2024:290100000,2024,290100000,29,County General,COUNTYCE,32023589362,0.94152000000000002,30150960,29154189.329999998,328527336,0.97031000000000001,583910595,632468849,0,0,0,30538074,Current Expense,SKAGIT_COUNTY,0158,reports_independently,,Skagit County,false,Skagit County,county,All_County_Levy_Detail_2024.xlsx
2024:290101180,2024,290101180,29,Conservation Futures,CONFUT,32023589362,3.1890000000000002E-2,1021199,1018753.58,328527336,3.329E-2,583910595,632468849,0,0,0,1039878,Conservation Futures,SKAGIT_COUNTY,0158,sub_levy,0158,Skagit County,false,Skagit County,county,All_County_Levy_Detail_2024.xlsx
2024:290200100,2024,290200100,29,County Road,CORD,14957899000,1.17103,17516213,18864838.289999999,149841086,1.32928,330233181,365643902,0,0,0,20602667,County Road,SKAGIT_COUNTY,0158,sub_levy,0158,Skagit County,false,Skagit County,county,All_County_Levy_Detail_2024.xlsx
2024:290200200,2024,290200200,29,County Road Diverted,CORDDIV,14957899000,9.0249999999999997E-2,1350000,0,0,0,0,0,0,0,0,0,Road Diversion Fund,SKAGIT_COUNTY,0158,sub_levy,0158,Skagit County,false,Skagit County,county,All_County_Levy_Detail_2024.xlsx
2024:290300100,2024,290300100,29,Anacortes,TANAGEN,6257125354,1.34335,8405509,5641237.79,70970950,0.98085999999999995,31343230,30316732,0,0,413,5768682,Anacortes General,ANACORTES,0628,reports_independently,,City of Anacortes,false,City of Anacortes,city,All_County_Levy_Detail_2024.xlsx
2024:290300200,2024,290300200,29,Burlington,TBURGEN,2583088616,1.1758999999999999,3037462,3234271.83,42651500,1.2804500000000001,55424971,57704497,0,0,949,3322177,Burlington General,BURLINGTON,0633,reports_independently,,City of Burlington,false,City of Burlington,city,All_County_Levy_Detail_2024.xlsx
2024:290300300,2024,290300300,29,Concrete,TCONGEN,188675449,2.98604,563393,554473.79,791100,2.8274900000000001,83717369,101022361,0,0,1138,563393,Concrete General,CONCRETE,0636,reports_independently,,Town of Concrete,false,Town of Concrete,city,All_County_Levy_Detail_2024.xlsx
2024:290300400,2024,290300400,29,Hamilton,THAMGEN,96869640,0.79449000000000003,76962,78510.62,20455500,1.0488299999999999,1497520,627002,0,0,0,101663,Hamilton General,HAMILTON,0638,reports_independently,,Town of Hamilton,false,Town of Hamilton,city,All_County_Levy_Detail_2024.xlsx
2024:290300500,2024,290300500,29,LaConner,TLACGEN,276299006,1.3212600000000001,365062,353585.16,2871400,1.34108,6641638,3591721,0,0,0,365062,La Conner General,LACONNER,0640,reports_independently,,Town of La Conner,false,Town of La Conner,city,All_County_Levy_Detail_2024.xlsx
2024:290300600,2024,290300600,29,Lyman,TLYMGEN,72192780,0.61446999999999996,44360,43724.46,310900,0.64005000000000001,339335,288497,0,0,0,44412,Lyman General,LYMAN,0642,reports_independently,,Town of Lyman,false,Town of Lyman,city,All_County_Levy_Detail_2024.xlsx
2024:290300700,2024,290300700,29,Mount Vernon,TMTVGEN,5713302967,1.5617099999999999,8922529,9214804.4900000002,12162000,1.56311,60124564,58146362,0,0,0,9329055,Mount Vernon General,MOUNT_VERNON,0644,reports_independently,,City of Mount Vernon,false,City of Mount Vernon,city,All_County_Levy_Detail_2024.xlsx
2024:290300800,2024,290300800,29,Sedro Woolley,TSEDGEN,1857225515,2.6172900000000001,4860892,2224267.7200000002,28472900,1.2831399999999999,14588787,15127775,527300,641,0,2283686,Sedro-Woolley General,SEDRO_WOOLLEY,0647,reports_independently,,City of Sedro-Woolley,false,City of Sedro-Woolley,city,All_County_Levy_Detail_2024.xlsx
2024:290300850,2024,290300850,29,Sedro Woolley Lid Lift,TSEDBOND,20911035,1.21593,25426,0,0,0,0,0,0,0,0,0,Sedro-Woolley Bond (Lid Lift),SEDRO_WOOLLEY,0647,sub_levy,0647,City of Sedro-Woolley,false,City of Sedro-Woolley,city,All_County_Levy_Detail_2024.xlsx
2024:290401110,2024,290401110,29,Concrete #11 Enrichment,SD01101,950939641,1.40551,1336551,0,0,0,0,0,0,0,0,0,Concrete SD #11 General,CONCRETE_SD,2016,reports_independently,,Concrete School District No. 11,false,Concrete Schools,school,All_County_Levy_Detail_2024.xlsx
2024:290410010,2024,290410010,29,Burlington #100 Enrichment,SD10001,6342307713,1.60589,10185069,0,0,0,0,0,0,0,0,0,Burlington SD #100 General,BURLINGTON_SD,2014,reports_independently,,Burlington-Edison School District No. 100,false,Burlington-Edison Schools,school,All_County_Levy_Detail_2024.xlsx
2024:290410020,2024,290410020,29,Burlington #100 Tech,SD10002,6342307713,0.56786000000000003,3601512,0,0,0,0,0,0,0,0,0,Burlington SD #100 Technology,BURLINGTON_SD,2014,sub_levy,2014,Burlington-Edison School District No. 100,false,Burlington-Edison Schools,school,All_County_Levy_Detail_2024.xlsx
2024:290410030,2024,290410030,29,Burlington #100 Bond,SD10020,6342307713,9.0529999999999999E-2,574165,0,0,0,0,0,0,0,0,0,Burlington SD #100 Debt Service,BURLINGTON_SD,2014,sub_levy,2014,Burlington-Edison School District No. 100,false,Burlington-Edison Schools,school,All_County_Levy_Detail_2024.xlsx
2024:290410110,2024,290410110,29,Sedro Woolley #101 Enrichment,SD10101,5885820148,2.0967899999999999,12341349,0,0,0,0,0,0,0,0,0,Sedro-Woolley SD #101 General,SEDRO_SD,2015,reports_independently,,Sedro-Woolley School District No. 101,false,Sedro-Woolley Schools,school,All_County_Levy_Detail_2024.xlsx
2024:290410120,2024,290410120,29,Sedro Woolley #101 Tech,SD10102,5885820148,0.4153,2444393,0,0,0,0,0,0,0,0,0,Sedro-Woolley SD #101 Technology,SEDRO_SD,2015,sub_levy,2015,Sedro-Woolley School District No. 101,false,Sedro-Woolley Schools,school,All_County_Levy_Detail_2024.xlsx
2024:290410130,2024,290410130,29,Sedro Woolley #101 Bond,SD10120,5885820148,0.10798000000000001,635542,0,0,0,0,0,0,0,0,0,Sedro-Woolley SD #101 Debt Service,SEDRO_SD,2015,sub_levy,2015,Sedro-Woolley School District No. 101,false,Sedro-Woolley Schools,school,All_County_Levy_Detail_2024.xlsx
2024:290410310,2024,290410310,29,Anacortes #103 Enrichment,SD10301,9672725511,0.78869,7628824,0,0,0,0,0,0,0,0,0,Anacortes SD #103 General,ANACORTES_SD,2017,reports_independently,,Anacortes School District No. 103,false,Anacortes Schools,school,All_County_Levy_Detail_2024.xlsx
2024:290410320,2024,290410320,29,Anacortes #103 Tech,SD10302,9672725511,0.29626000000000002,2865669,0,0,0,0,0,0,0,0,0,Anacortes SD #103 Technology,ANACORTES_SD,2017,sub_levy,2017,Anacortes School District No. 103,false,Anacortes Schools,school,All_County_Levy_Detail_2024.xlsx
2024:290410330,2024,290410330,29,Anacortes #103 Bond,SD10320,9672725511,0.65125,6299321,0,0,0,0,0,0,0,0,0,Anacortes SD #103 Debt Service,ANACORTES_SD,2017,sub_levy,2017,Anacortes School District No. 103,false,Anacortes Schools,school,All_County_Levy_Detail_2024.xlsx
2024:290431110,2024,290431110,29,LaConner #311 Enrichment,SD31101,928525316,1.1060700000000001,1027014,0,0,0,0,0,0,0,0,0,La Conner SD #311 General,LACONNER_SD,2018,reports_independently,,La Conner School District No. 311,false,La Conner Schools,school,All_County_Levy_Detail_2024.xlsx
2024:290431130,2024,290431130,29,LaConner #311 Bond,SD31120,928525316,1.4590700000000001,1354787,0,0,0,0,0,0,0,0,0,La Conner SD #311 Debt Service,LACONNER_SD,2018,sub_levy,2018,La Conner School District No. 311,false,La Conner Schools,school,All_County_Levy_Detail_2024.xlsx
2024:290431710,2024,290431710,29,Conway #317 Enrichment,SD31701,885279953,1.3881300000000001,1228888,0,0,0,0,0,0,0,0,0,Conway SD #317 General,CONWAY_SD,2019,reports_independently,,Conway School District No. 317,false,Conway Schools,school,All_County_Levy_Detail_2024.xlsx
2024:290431720,2024,290431720,29,Conway #317 Tech,SD31702,885279953,8.949E-2,79226,0,0,0,0,0,0,0,0,0,Conway SD #317 Technology,CONWAY_SD,2019,sub_levy,2019,Conway School District No. 317,false,Conway Schools,school,All_County_Levy_Detail_2024.xlsx
2024:290431730,2024,290431730,29,Conway #317 Bond,SD31720,885279953,0.73384000000000005,649656,0,0,0,0,0,0,0,0,0,Conway SD #317 Debt Service,CONWAY_SD,2019,sub_levy,2019,Conway School District No. 317,false,Conway Schools,school,All_County_Levy_Detail_2024.xlsx
2024:290432010,2024,290432010,29,Mount Vernon #320 Enrichment,SD32001,6990945498,2.35608,16471197,0,0,0,0,0,0,0,0,0,Mt. Vernon SD #320 General,MOUNTVERNON_SD,2020,reports_independently,,Mount Vernon School District No. 320,false,Mount Vernon Schools,school,All_County_Levy_Detail_2024.xlsx
2024:290432020,2024,290432020,29,Mount Vernon #320 Tech,SD32002,6990945498,0.74158999999999997,5184398,0,0,0,0,0,0,0,0,0,Mt. Vernon SD #320 Technology,MOUNTVERNON_SD,2020,sub_levy,2020,Mount Vernon School District No. 320,false,Mount Vernon Schools,school,All_County_Levy_Detail_2024.xlsx
2024:290432030,2024,290432030,29,Mount Vernon #320 Bond,SD32020,6990945498,1.0030699999999999,7012389,0,0,0,0,0,0,0,0,0,Mt. Vernon SD #320 Debt Service,MOUNTVERNON_SD,2020,sub_levy,2020,Mount Vernon School District No. 320,false,Mount Vernon Schools,school,All_County_Levy_Detail_2024.xlsx
2024:290433010,2024,290433010,29,Darrington #330 Enrichment,SD33001,44333028,1.37775,61080,0,0,0,0,0,0,0,0,0,Darrington SD #330 General,DARRINGTON_SD,2037,reports_independently,,Darrington School District No. 330,false,Darrington Schools,school,All_County_Levy_Detail_2024.xlsx
2024:290500000,2024,290500000,29,La Conner Library Dist #1,LIBLAC,939650851,0.31590000000000001,296840,290663.34000000003,8421900,0.32179000000000002,23616248,21876650,0,0,761,297601,Library District #1 La Conner,LACONNER_LIB,0454,reports_independently,,La Conner Rural Partial County Library District,false,La Conner Library,library,All_County_Levy_Detail_2024.xlsx
2024:290500200,2024,290500200,29,Darrington Rural Library Dist,LIBDAR,44971708,0.25962000000000002,11676,11557.79,8800,0.26052999999999998,3098728,3410047,0,0,0,11676,Darrington Rural Library,DARRINGTON_LIB,1143,reports_independently,,Darrington Rural Partial County Library District,false,Darrington Library,library,All_County_Levy_Detail_2024.xlsx
2024:290500300,2024,290500300,29,Upper Skagit Library Dist,LIBUSP,966361936,0.32740000000000002,316382,311599.18,5255000,0.31724999999999998,100249441,116026724,0,0,0,316382,Upper Skagit Library,UPPER_SKAGIT_LIB,2922,reports_independently,,Upper Rural Skagit Library District,false,Upper Skagit Library,library,All_County_Levy_Detail_2024.xlsx
2024:290500400,2024,290500400,29,Central Skagit Rural Library Dist,LIBCEN,3858934031,0.24643000000000001,950971,934035.21,29636550,0.25629000000000002,72280875,86281595,0,0,0,950971,Central Skagit Rural Library,CENTRAL_SKAGIT_LIB,3101,reports_independently,,Central Skagit Rural Partial - County Library District,false,Central Skagit Library,library,All_County_Levy_Detail_2024.xlsx
2024:290600140,2024,290600140,29,Hospital Dist #1 Bond,H0121,8764254233,0.59904000000000002,5250142,0,0,0,0,0,0,0,0,0,Hospital #1 2004 GO Bond,HOSP1,1487,reports_independently,,Skagit County Public Hospital District No. 1,false,Skagit Regional Health,hospital,All_County_Levy_Detail_2024.xlsx
2024:290600200,2024,290600200,29,Hospital Dist #2,H0227,9751260503,0.34928999999999999,3406029,3327673.99,121497550,0.36959999999999998,56947172,60165426,0,0,172,3406029,Hospital Dist #2 1996 LTGO,HOSP2,1488,reports_independently,,Skagit County Public Hospital District No. 2,false,Island Health,hospital,All_County_Levy_Detail_2024.xlsx
2024:290600240,2024,290600240,29,Hospital Dist #2 Bond,H0224,9671678411,0.27650999999999998,2674316,0,0,0,0,0,0,0,0,0,Hospital Dist #2 2012 UTGO,HOSP2,1488,sub_levy,1488,Skagit County Public Hospital District No. 2,false,Island Health,hospital,All_County_Levy_Detail_2024.xlsx
2024:290630400,2024,290630400,29,Hospital Dist #304,H30408,12164073222,9.6750000000000003E-2,1176814,1171386.76,146577246,0.10091,385670333,418248400,0,0,0,1197892,Hospital #304 Annual Tax Levy,HOSP304,1489,reports_independently,,Skagit County Public Hospital District No. 304,false,United General District 304,hospital,All_County_Levy_Detail_2024.xlsx
2024:290700100,2024,290700100,29,Fire Dist #1,F0101,117797864,0.45621,53740,53207.85,500,0.48091,941424,2110397,0,0,0,53740,Fire District 1,FIRE1,1281,reports_independently,,Skagit County Fire Protection District No. 1,false,Fire District 1,fire,All_County_Levy_Detail_2024.xlsx
